"y","x"
-0.14585696255016414,-0.9893056890949531
-0.06891231901997928,-1.0127537640809445
0.008294192818118287,-1.032388011588164
0.08547346477974357,-1.048326417350273
0.1623657997445009,-1.0607150852820522
0.238742781236211,-1.0697209014697124
0.31440754695670503,-1.0755247210215861
0.38919380337641934,-1.078315370053353
0.4629639583636288,-1.0782845918272967
0.535606675634259,-1.0756229761827392
0.6070341331255922,-1.070516817909179
0.6771791932420176,-1.0631458067809179
0.7459926321043449,-1.0536814291390182
0.8134405311620607,-1.0422859530807669
0.8795018881610686,-1.0291118785935223
0.9441664770002032,-1.0143017463763369
1.007432964511353,-0.997988207613207
1.0693072727988688,-0.9802942902763019
1.1298011751586703,-0.9613337930140679
1.1889311013399837,-0.9412117623283566
1.2467171302720879,-0.9200250177388931
1.3031821463380093,-0.897862698421182
1.3583511375985815,-0.8748068118523922
1.4122506152296677,-0.8509327696299819
1.4649081364187393,-0.826309905094395
1.5163519147592797,-0.8010019625574211
1.5666105035376972,-0.775067557352605
1.6157125403660937,-0.7485606045451366
1.6636865430027354,-0.7215307160554321
1.7105607475306748,-0.6940235669745156
1.756362981573676,-0.6660812318605155
1.8011205663459033,-0.6377424928560324
1.8448602429610954,-0.6090431214471244
1.8876081160552332,-0.5800161351280155
1.9293896176909102,-0.5506920321846741
1.9702294792266903,-0.5210990048734785
2.0101517175692933,-0.49126313348482115
2.0491796270065437,-0.4612085630607233
2.087335779659072,-0.43095766446403594
2.1246420306667186,-0.40053118028725376
2.1611195268693626,-0.3699483583616586
2.1967887202335787,-0.3392270727138868
2.231669382276935,-0.3083839341938532
2.26578062132871,-0.27743439103175555
2.2991409007943986,-0.24639282049997646
2.3317680582025595,-0.21527261278469725
2.3636793254166317,-0.1840862470401964
2.3948913470366375,-0.15284536260512793
2.4254202033649785,-0.12156082044060527
2.4552814280315842,-0.09024276398048958
2.4844900292624486,-0.058900670791070794
2.513060508453924,-0.027543402899118753
2.541006879619346,0.0038207488508723436
2.5683426882421925,0.03518402362016893
2.5950810287288326,0.0665391519845134
2.6212345624978663,0.0978793220150938
2.646815534298131,0.12919814604087212
2.671835789102914,0.1604896322819855
2.6963067873683584,0.1917481565275605
2.720239620465305,0.22296843786520426
2.743645025051812,0.2541455148789583
2.766533397080312,0.28527472454455866
2.7889148052151813,0.31635168234688565
2.8107990036097306,0.3473722638766865
2.832195444343537,0.3783325883283505
2.8531132888390935,0.409229001085839
2.8735614195306702,0.44005806115727436
2.893548450664799,0.4708165274133035
2.9130827383756213,0.5015013443720582
2.9321723907050297,0.5321096321744198
2.950825277080966,0.5626386753912638
2.9690490372504725,0.5930859117295404
2.986851090035577,0.6234489241409996
3.004238641612635,0.6537254315691479
3.0212186934148235,0.6839132800368904
3.0377980496479027,0.7140104360028036
3.0539833245950265,0.7440149788279454
3.0697809495708017,0.7739250936749734
3.0851971794866193,0.8037390660823484
3.100238099262313,0.8334552757238655
3.114909629922383,0.8630721907066454
3.129217534337155,0.8925883630345149
3.1431674228713287,0.9220024234729045
3.156764758735774,0.9513130769371619
3.170014863018546,0.9805190987111441
3.1829229196683,1.00961933019018
3.1954939801923867,1.038612675127666
3.2077329680385636,1.0674980966345056
3.219644683055725,1.096274613441219
3.2312338057789085,1.1249412962597332
3.2425049011407525,1.1534972657898719
3.253462422164963,1.1819416905189803
3.2641107139290053,1.210273783077754
3.2744540171587184,1.2384927976653815
3.2844964713540112,1.2665980284026481
3.294242117921445,1.294588807532703
3.303694903564487,1.3224645026685002
3.3128586833494134,1.350224514663411
3.3217372233535527,1.3778682763906858
3.3303342033366077,1.4053952513295715
3.3386532196506025,1.4328049313124664
3.346697787842592,1.4600968349463885
3.3544713449381507,1.4872705065134237
3.36197725174077,1.5143255147738055
3.3692187953114816,1.5412614512959222
3.3761991912042313,1.5680779291549887
3.3829215854305414,1.5947745820553225
3.3893890564419684,1.6213510633662656
3.3956046172628738,1.6478070447690405
3.4015712174073434,1.6741422152359644
3.4072917445870785,1.7003562802891197
3.4127690264307615,1.7264489612014995
3.4180058323158855,1.752419993937528
3.4230048750273063,1.7782691283241818
3.4277688122402625,1.8039961274393395
3.432300248014716,1.8296007669550165
3.4366017343811315,1.8550828342852843
3.4406757727759505,1.8804421279180754
3.4445248153383496,1.9056784569039669
3.4481512661557976,1.9307916403911933
3.45155748269076,1.9557815068728739
3.4547457771888883,1.9806478934286145
3.4577184177215163,2.00539064541594
3.4604776291974066,2.030009616199134
3.4630255944217305,2.054504666788966
3.465364455423388,2.07887566505976
3.467496314604446,2.103122485236756
3.4694232356414614,2.127245007628841
3.4711472443751497,2.151243118358525
3.472670329704898,2.175116709081895
3.473994444616026,2.1988656765197394
3.475121507239391,2.2224899219314938
3.4760534016364093,2.2459893508885567
3.4767919785360357,2.269363873096678
3.477339056078335,2.2926134022058635
3.4776964206869185,2.3157378554241794
3.47786582797528,2.338737153107338
3.477849003434782,2.3616112185699274
3.477647643087815,2.3843599779062377
3.477263414141294,2.4069833598099133
3.4766979556827384,2.4294812953393636
3.475952879458361,2.4518537175880906
3.4750297705007247,2.474100561491233
3.4739301876873077,2.496221763690362
3.4726556642981814,2.518217262398581
3.4712077086035515,2.540086997221922
3.4695878045311006,2.561830908890333
3.4677974122240984,2.5834489390941413
3.465837968531476,2.6049410303654907
3.463710887496163,2.626307125959825
3.4614175608529933,2.6475471697235125
3.4589593585882614,2.6686611058946603
3.45633762944666,2.689648878948477
3.4535537013606574,2.710510433497825
3.4506088818749667,2.7312457141962705
3.4475044585753056,2.751854665634536
3.4442416995628693,2.772337232186375
3.4408218539078805,2.792693357872786
3.4372461520299984,2.81292298627569
3.4335158060710613,2.8330260604548694
3.4296320102572153,2.8530025228715985
3.42559594125754,2.8728523153051846
3.4214087586930133,2.8925753786563844
3.417071605492787,2.9121716528576913
3.41258560818338,2.9316410768299175
3.4079518771776787,2.9509835884389073
3.4031715070639432,2.970199124452252
3.3982455769219415,2.9892876204683043
3.393175150760873,3.0082490107404922
3.3879612778645805,3.027083228087542
3.382604993050981,3.0457902038497013
3.3771073169302177,3.06436986784188
3.371469256162805,3.082822148306805
3.3656918037176613,3.1011469718681366
3.3597759391459245,3.1193442634674686
3.353722628934461,3.13741394624125
3.3475328267906153,3.155355941444828
3.341207473858581,3.173170168417891
3.3347474989333334,3.1908565445511874
3.3281538186745636,3.208414985253236
3.321427337823466,3.225845403913892
3.3145689494760635,3.2431477118166616
3.307579535372553,3.2603218180489777
3.3004599661007137,3.277367629466804
3.2932111012884624,3.2942850506572303
3.285833789796498,3.311073983900871
3.2783288699109456,3.3277343291342625
3.2706971695380562,3.3442659839099624
3.262939506434506,3.360668843330761
3.2550566884393244,3.3769427999836075
3.2470495136477013,3.3930877439035765
3.2389187705767752,3.4091035625412314
3.230665238331429,3.4249901407299705
3.2222896867701034,3.4407473606533387
3.213792876680392,3.4563751018024593
3.2051755599906198,3.4718732409090634
3.1964384799474477,3.487241651902908
3.18758237126427,3.502480205878525
3.178607960268621,3.517588771061591
3.169515965049578,3.532567212775299
3.1603070956052695,3.5474153934065056
3.150982054001474,3.562133172362475
3.141541534550997,3.576720406016665
3.131986223959391,3.5911769476710207
3.1223168014555163,3.605502647522658
3.1125339389218767,3.619697352630553
3.102638301024967,3.6337609068822156
3.0926305453464424,3.647693150959238
3.0825113225299567,3.66149392229062
3.0722812764314837,3.6751630550071788
3.0619410442412334,3.688700379906556
3.0514912566006362,3.7021057244183684
3.0409325377193257,3.7153789125693564
3.0302655054921024,3.72851976494853
3.0194907715993224,3.741528098677185
3.008608941625647,3.754403727368538
2.997620615253016,3.7671464610611594
2.9865263863685634,3.7797561061814218
2.9753268431575703,3.7922324655109287
2.9640225681964254,3.8045753381539495
2.9526141385455804,3.816784519504849
2.9411021258425123,3.8288598012155144
2.929487096394673,3.840800971162794
2.91776961127707,3.852607813412156
2.905950226482302,3.864280108149648
2.894029493063516,3.8758176316311475
2.882007957222266,3.8872201561482287
2.8698861603937815,3.898487449988876
2.8576646393322607,3.9096192773981726
2.8453439261961693,3.9206153985389753
2.832924548633525,3.931475569452607
2.8204070298671997,3.9421995420195324
2.8077918887804167,3.9527870639196525
2.7950796400191424,3.9632378785802813
2.7822707941279914,3.9735517251161965
2.769365857646055,3.983728338285122
2.756365333183861,3.9937674484428873
2.743269719500073,4.003668781498419
2.7300795115781953,4.0134320588687205
2.7167952007032654,4.023056997433862
2.7034172745385634,4.032543309491964
2.6899462172023707,4.041890702714118
2.676382509359875,4.051098880087626
2.6627266283458786,4.060167539848252
2.6489790482462925,4.06909637543981
2.635140239972371,4.077885075461317
2.6212106713363177,4.086533323611706
2.607190807126882,4.095040798634536
2.5930811091849724,4.1034071742627045
2.5788820364792517,4.111632119163159
2.564594045181746,4.119715296881608
2.550217588745859,4.1276563657844445
2.535753118002291,4.1354549789914765
2.521201081247494,4.143110784323754
2.5065619243180213,4.150623424242518
2.4918360906647314,4.157992535783706
2.4770240214270123,4.16521775049244
2.4621261555069847,4.172298694357527
2.4471429296437224,4.17923498774595
2.4320747784874617,4.186026245337372
2.4169221346748637,4.192672076057361
2.4016854289194165,4.199172082998265
2.3863650900949267,4.205525863358968
2.3709615453071136,4.211733008379931
2.3554752199704887,4.21779310326429
2.3399065378853976,4.223705727098699
2.324255921315049,4.2294704527741835
2.3085237910625556,4.235086846906979
2.2927105665479655,4.240554469759386
2.276816665885448,4.245872875160403
2.260842505968363,4.251041610417548
2.244788502552147,4.2560602162407895
2.2286550703250425,4.2609282266730535
2.212442622989775,4.265645168996503
2.1961515733462154,4.270210563637073
2.179782333374058,4.2746239240690045
2.163335314315497,4.2788847567193855
2.1468109267578974,4.282992560872685
2.1302095807164685,4.2869468285752905
2.113531685722089,4.290747044533819
2.09677765091126,4.294392686014856
2.079947885091633,4.297883222772653
2.06304279682966,4.301218116940479
2.046062794543458,4.30439682291452
2.029008286595677,4.3074187872377925
2.011879681386359,4.310283448484042
1.994677387445803,4.312990237141655
1.977401813527428,4.315538575497562
1.9600533687058037,4.317927877513999
1.9426324624958726,4.320157548675938
1.9251395048976598,4.322226985939596
1.9075749064752836,4.324135577630255
1.8899390784674688,4.325882703295943
1.8722324328982536,4.3274677335608525
1.8544553826876982,4.32889002997875
1.8366083417625902,4.330148944886392
1.818691725167161,4.331243821256939
1.8007059491737807,4.332173992553364
1.78265143139368,4.332938782581872
1.7645285908877417,4.333537505345257
1.7463378482939305,4.333969464889254
1.7280796259289413,4.334233955170925
1.7097543478439323,4.3343302599359355
1.6913624399542004,4.334257652541871
1.6729043301781534,4.334015395775831
1.6543804485762639,4.333602741672023
1.6357912274900492,4.333018931329365
1.6171371016810243,4.332263194729074
1.5984185084696747,4.331334750552269
1.5796358878744212,4.330232805997564
1.5607896827505838,4.328956556598662
1.5418803389328453,4.327505186037549
1.522908305402736,4.325877865911734
1.5038740343720511,4.324073755572038
1.484777981406102,4.322092001942729
1.4656206056040055,4.319931739286258
1.4464023697799755,4.317592088966901
1.4271237406446307,4.315072159214384
1.4077851889862953,4.312371044887526
1.388387189852302,4.309487827237873
1.36893022273029,4.306421573673326
1.3494147717295164,4.303171337521785
1.329841325762152,4.299736157794767
1.3102103787695027,4.29611505890496
1.2905224299638824,4.29230705033714
1.27077798385036,4.288311126525014
1.2509775504390246,4.284126266572274
1.2311216455024396,4.279751433933056
1.211210790833093,4.275185576092379
1.191245514500869,4.2704276242466115
1.1712263511104646,4.265476492983908
1.1511538420588918,4.2603310799646765
1.1310285357928935,4.254990265602016
1.1108509880664155,4.24945291274218
1.090621762204587,4.2437178663394866
1.0703414294792215,4.237783953025027
1.050010569240688,4.2316499808384
1.0296297690409006,4.22531473898743
1.0091996249965076,4.218776997424175
0.9887207421616736,4.212035506413186
0.9681937349009502,4.205088996099798
0.9476192272620579,4.197936176078397
0.9269978533487255,4.1905757349607
0.9063302576935067,4.183006339944032
0.885617095630602,4.175226636379602
0.8648590336686792,4.16723524734078
0.8440567499424991,4.159030773136404
0.8232109347808588,4.150611790711352
0.8023222906147496,4.141976853462768
0.7813915323564771,4.133124490767057
0.7604193879690848,4.124053207383821
0.7394065990358549,4.114761482859759
0.7183539213298094,4.105247770932556
0.6972621253832068,4.09551049893478
0.6761319970570621,4.085548067197783
0.6549643381106065,4.075358848455582
0.6337599667708405,4.064941187248772
0.6125197182984377,4.054293399330016
0.5912444453673491,4.043413771140826
0.5699350185673873,4.032300559158782
0.5485923273495162,4.020951989040389
0.5272172807591441,4.0093662548874835
0.5058108081465759,3.997541518525189
0.4843738598774908,3.985475908779896
0.46290740804335767,3.973167520757197
0.4414124471719456,3.960614415119884
0.4198899949447453,3.9478146173616957
0.39834109346944996,3.9347661167343078
0.3767668103459815,3.9214668652146862
0.35516823871399894,3.9079147770997276
0.3335464983767206,3.8941077280054985
0.3119027370403004,3.8800435537996814
0.29023813155322215,3.865720049534037
0.2685538891456567,3.8511349683768397
0.2468512486688566,3.8362860205453377
0.22513148183324244,3.8211708722390103
0.2033958942301314,3.805787144689612
0.1816458262628754,3.790132413159386
0.15988265484719777,3.7742042055097103
0.1381077949605773,3.758000000954624
0.11632270114814725,3.7415172288464045
0.09452886902869155,3.7247532674612116
0.07272783681220779,3.7077054427790683
0.05092118747634691,3.690371026911677
0.029110550415849132,3.6727472366005323
0.007297602301243766,3.6548312321651775
-0.014515930531058235,3.6366201158311013
-0.036328269558365996,3.618110929999959
-0.05813758155128714,3.5993006555198135
-0.07994197606740441,3.5801862099619637
-0.1017395035318055,3.5607644461258348
-0.12352815329899076,3.5410321503474114
-0.14530585052462464,3.520986040391174
-0.16707045327876258,3.500622763582838
-0.18881974969099646,3.4799388949609042
-0.21055145491767321,3.458930935347783
-0.23226320749152607,3.4375953089861793
-0.2539525670266773,3.415928361604183
-0.2756170104928811,3.393926358163341
-0.297253927803585,3.3715854803805145
-0.3188606173970116,3.3489018242487796
-0.34043428157737554,3.325871397563252
-0.3619720233902479,3.302490117597877
-0.3834708431613982,3.2787538085332706
-0.40492763245807034,3.254658198567267
-0.4263391678530495,3.2301989170065424
-0.4477021046822233,3.2053714913662734
-0.46901297172635315,3.18017134452971
-0.49026816739846274,3.154593791653864
-0.5114639527499112,3.1286340368607144
-0.5325964433477024,3.102287169944991
-0.5536616011443555,3.075548163082504
-0.5746552267037336,3.0484118674676957
-0.5955729524331702,3.0208730095911447
-0.6164102336762605,2.9929261874700632
-0.637162338729763,2.9645658669165416
-0.6578243387503772,2.9357863777985647
-0.6783910967377335,2.906581910137994
-0.6988572585094653,2.876946509722495
-0.7192172405040791,2.846874073926433
-0.7394652151340455,2.816358347685552
-0.7595950959685592,2.7853929195226623
-0.7796005256738097,2.753971216828181
-0.7994748629817738,2.722086500724732
-0.8192111634290636,2.689731862093363
-0.838802159381102,2.65690021776265
-0.8582402414005812,2.623584306177649
-0.8775174432620906,2.589776681193529
-0.8966254189861778,2.5554697077694426
-0.9155554162664675,2.520655558744769
-0.9342982511415044,2.4853262110847214
-0.9528442843445716,2.4494734405067944
-0.9711833910519582,2.413088817787174
-0.9893049305110748,2.3761637055122957
-1.007197712247531,2.338689255289669
-1.0248499635625368,2.3006564030425207
-1.0422492892581003,2.2620558675946536
-1.059382625879599,2.2228781515736533
-1.0762362017206613,2.183113538371055
-1.0927954911604336,2.1427520900578316
-1.1090451570890578,2.101783653061083
-1.1249689941408119,2.0601978623239794
-1.140549875146685,2.017984139269312
-1.1557696820178327,1.9751317009410383
-1.1706092310571221,1.9316295733335207
-1.185048199992766,1.8874665993934008
-1.199065043898036,1.8426314542964495
-1.2126369047283843,1.7971126665126482
-1.2257395161948024,1.750898637652628
-1.2383470971941468,1.7039776721085673
-1.250432233174955,1.6563380200116162
-1.2619657585816373,1.607967908589262
-1.2729166192047205,1.5588556001853304
-1.283251725779829,1.5089894608983803
-1.2929358015449175,1.4583580185953564
-1.3019312089659891,1.4069500639453576
-1.3101977681673826,1.3547547558046442
-1.3176925601146323,1.3017617415735332
-1.324369716872589,1.2479613089891617
-1.3301801947168024,1.1933445506164555
-1.3350715336586219,1.1379035817584187
-1.3389876016580256,1.0816317820371486
-1.3418683277911316,1.0245240770712283
-1.3436494198609088,0.966577269736683
-1.344262075292845,0.9077904417888119
-1.3436326858257976,0.8481654112274578
-1.3416825438125572,0.7877072650600246
-1.3383275551947007,0.7264249882213201
-1.333477973932679,0.6643321876894595
-1.3270381710618055,0.6014479327101486
-1.318906456570181,0.5377977186796062
-1.3089749818669763,0.47341457309943996
-1.297129750832494,0.4083403119416482
-1.2832507865451743,0.3426269530339103
-1.2672124975559964,0.27633829039318536
-1.2488843009454031,0.20955162540030509
-1.2281315835250342,0.14235962889946524
-1.2048170711260342,0.07487229613372341
-1.1788026879335334,0.007218950877835737
-1.1499520176967186,-0.060449849629888086
-1.1181334000606258,-0.12796056176416154
-1.0832237745455258,-0.19511530965281054
-1.0451132448517164,-0.2616911246119731
-1.0037103399436273,-0.3274400436324672
-0.9589478187437228,-0.3920903557550846
-0.9107887958892659,-0.45534925880278854
-0.859232781917275,-0.516907170993035
-0.7939291130705585,-0.5652922219677058
-0.7227452504381056,-0.6086103541091366
-0.6481892256005987,-0.6490815322511136
-0.5703294289680132,-0.686235962851847
-0.4893127168984043,-0.7195823210925343
-0.40537709634875735,-0.7486254000437395
-0.31886014322315487,-0.7728896635263514
-0.23020038694982833,-0.7919474090339509
-0.1399292498380075,-0.8054487925614102
-0.04865245149832823,-0.8131495800708481
0.04297815931270253,-0.8149319771648451
0.13429910011851012,-0.8108145941561342
0.22467117022583555,-0.8009495856140267
0.3135115230547545,-0.7856076470210521
0.4003177193389202,-0.7651539426183811
0.4846816546569899,-0.7400193802128204
0.5662934819256026,-0.7106716671304529
0.6449373159040453,-0.6775895754817012
0.7204813201102557,-0.641242397783778
0.7928647949409032,-0.6020751911134123
0.8620844118333909,-0.5604994271818687
0.9281810858519447,-0.516888118271751
0.9912283373437208,-0.47157431430649077
1.051322510038549,-0.4248519288243039
1.108574877988098,-0.37697803164856336
1.1631054926079591,-0.32817594691855717
1.2150385246866842,-0.27863869416170445
1.2644988374239363,-0.22853246468152502
1.3116095399891785,-0.17799994411472664
1.356490301175299,-0.12716337784515677
1.3992562418458576,-0.07612733398687785
1.4400172574716261,-0.024981148541999284
1.4788776560846455,0.026198933515337725
1.5159360227199072,0.07734790034832356
1.5512852430342263,0.1284103704188464
1.5850126362224037,0.17933921553130502
1.6172001575021406,0.23009438112529698
1.6479246489325425,0.2806418772196397
1.6772581117090453,0.3309529165592995
1.705267990521046,0.3810031782418547
1.7320174594444264,0.4307721784943735
1.7575657017162225,0.48024273318067406
1.7819681801208134,0.5294004977553777
1.8052768945232565,0.5782335734976032
1.8275406252989677,0.6267321699117229
1.8488051619910324,0.6748883152487948
1.8691135159581342,0.722695606158033
1.8885061203388718,0.7701489953796774
1.9070210134773475,0.8172446060756281
1.924694009517948,0.8639795719934319
1.9415588566675301,0.9103519008498474
1.9576473825361804,0.9563603545477104
1.972989628675748,1.0020043458539838
1.9876139746719994,1.04728384937406
2.001547252467026,1.0921993234430605
2.0148148519129707,1.1367516425447028
2.027440818029777,1.180942038729375
2.039447940709319,1.2247720506071074
2.0508578379181945,1.2682434771771065
2.0616910317740054,1.3113583406405298
2.07196701956601,1.3541188518564098
2.0817043390226004,1.3965273800838147
2.090920628631327,1.4385864278271465
2.0996326839612154,1.4802986068610717
2.107856509032476,1.5216666200215672
2.1156073649822136,1.5626932421480282
2.1228998140003306,1.6033813063113929
2.1297477614360902,1.6437336891957532
2.1361644935804294,1.6837533007322885
2.142162714097488,1.7234430728464343
2.1477545767305024,1.7628059515012342
2.1529517168431522,1.8018448882257725
2.157765279862574,1.8405628339763012
2.162205948618035,1.8789627328359424
2.1662839680549273,1.9170475174423065
2.1700091693580297,1.9548201039294875
2.1733909918842955,1.9922833881240354
2.1764385026672914,2.029440243555486
2.179160417105584,2.0662935171075287
2.181565116169643,2.1028460274264322
2.1836606632854796,2.1391005629909
2.185454821014841,2.175059879617263
2.1869550649172997,2.2107267000580237
2.1881685981695633,2.2461037123126464
2.1891023648127907,2.2811935685900555
2.18976306160629,2.3159988849938964
2.1901571503482913,2.3505222404728534
2.190290868494879,2.3847661766630734
