1.3452,-0.38501,0.18747,1.1352,-0.95944,3.6873,6.1451,14.598,16.986,-10.509,1.083,0.013374,-0.7028,0.89186,0.25219,3.3428,6.7948,-13.566,-24.905,-28.366
1.3626,-0.39067,0.20684,1.127,-0.96395,3.6821,6.1407,14.6,16.988,-10.506,1.0923,-0.013629,-0.69741,0.904,0.23544,3.3488,6.7985,-13.564,-24.903,-28.367
1.3799,-0.3944,0.22605,1.1188,-0.96817,3.677,6.1362,14.603,16.991,-10.503,1.1016,-0.040566,-0.69148,0.91605,0.21861,3.3547,6.8023,-13.561,-24.901,-28.369
1.3973,-0.39626,0.24509,1.1104,-0.97209,3.6718,6.1318,14.606,16.993,-10.5,1.1108,-0.067311,-0.68502,0.928,0.20172,3.3607,6.806,-13.558,-24.9,-28.37
1.4147,-0.39631,0.26394,1.1019,-0.97572,3.6666,6.1273,14.608,16.996,-10.496,1.1201,-0.093749,-0.67803,0.93987,0.18477,3.3666,6.8097,-13.556,-24.898,-28.371
1.4321,-0.39462,0.28259,1.0933,-0.97906,3.6614,6.1229,14.611,16.998,-10.493,1.1293,-0.11978,-0.67052,0.95165,0.16776,3.3725,6.8134,-13.553,-24.896,-28.373
1.4495,-0.39126,0.30102,1.0846,-0.9821,3.6561,6.1184,14.614,17.001,-10.49,1.1386,-0.1453,-0.6625,0.96334,0.1507,3.3784,6.8172,-13.55,-24.894,-28.374
1.4669,-0.38631,0.31922,1.0758,-0.98484,3.6509,6.114,14.616,17.004,-10.487,1.1478,-0.17023,-0.65397,0.97493,0.1336,3.3843,6.8209,-13.547,-24.892,-28.376
1.4842,-0.37983,0.33717,1.0669,-0.98729,3.6457,6.1095,14.619,17.006,-10.484,1.1571,-0.19449,-0.64494,0.98643,0.11646,3.3902,6.8246,-13.545,-24.891,-28.377
1.5016,-0.37191,0.35486,1.0579,-0.98944,3.6404,6.105,14.622,17.009,-10.481,1.1663,-0.21801,-0.63541,0.99784,0.099279,3.3961,6.8283,-13.542,-24.889,-28.379
1.519,-0.36261,0.37229,1.0488,-0.99129,3.6352,6.1006,14.624,17.011,-10.478,1.1756,-0.24073,-0.62539,1.0091,0.08207,3.402,6.832,-13.539,-24.887,-28.38
1.5364,-0.35201,0.38942,1.0396,-0.99284,3.6299,6.0961,14.627,17.014,-10.474,1.1848,-0.26258,-0.6149,1.0204,0.064836,3.4078,6.8357,-13.537,-24.885,-28.382
1.5538,-0.34018,0.40626,1.0303,-0.99409,3.6246,6.0916,14.63,17.016,-10.471,1.1941,-0.28351,-0.60393,1.0315,0.047583,3.4137,6.8394,-13.534,-24.883,-28.383
1.5712,-0.32718,0.42279,1.0209,-0.99504,3.6194,6.0872,14.632,17.019,-10.468,1.2034,-0.30347,-0.5925,1.0425,0.030316,3.4195,6.8431,-13.531,-24.882,-28.385
1.5885,-0.3131,0.43899,1.0114,-0.9957,3.6141,6.0827,14.635,17.022,-10.465,1.2126,-0.32243,-0.58061,1.0534,0.013039,3.4254,6.8468,-13.528,-24.88,-28.386
1.6059,-0.29799,0.45485,1.0018,-0.99606,3.6088,6.0782,14.637,17.024,-10.462,1.2219,-0.34033,-0.56828,1.0642,-0.004241,3.4312,6.8505,-13.526,-24.878,-28.388
1.6233,-0.28193,0.47037,0.9921,-0.99611,3.6035,6.0737,14.64,17.027,-10.459,1.2311,-0.35714,-0.55551,1.075,-0.02152,3.4371,6.8542,-13.523,-24.876,-28.389
1.6407,-0.26498,0.48552,0.98231,-0.99587,3.5982,6.0692,14.643,17.029,-10.456,1.2404,-0.37283,-0.54232,1.0856,-0.038793,3.4429,6.8579,-13.52,-24.874,-28.391
1.6581,-0.24721,0.50031,0.97243,-0.99533,3.5928,6.0648,14.645,17.032,-10.452,1.2496,-0.38736,-0.52871,1.0961,-0.056054,3.4487,6.8616,-13.518,-24.873,-28.392
1.6755,-0.22869,0.5147,0.96247,-0.9945,3.5875,6.0603,14.648,17.034,-10.449,1.2589,-0.40071,-0.51469,1.1065,-0.073298,3.4545,6.8653,-13.515,-24.871,-28.394
1.6928,-0.20948,0.52871,0.95241,-0.99336,3.5822,6.0558,14.651,17.037,-10.446,1.2681,-0.41285,-0.50028,1.1168,-0.090521,3.4603,6.8689,-13.512,-24.869,-28.395
1.7102,-0.18964,0.54231,0.94226,-0.99193,3.5768,6.0513,14.653,17.04,-10.443,1.2774,-0.42376,-0.48549,1.127,-0.10772,3.4661,6.8726,-13.51,-24.867,-28.397
1.7276,-0.16924,0.55549,0.93203,-0.99021,3.5715,6.0468,14.656,17.042,-10.44,1.2866,-0.43342,-0.47032,1.1371,-0.12488,3.4718,6.8763,-13.507,-24.865,-28.398
